drug,day0night,day1night,day2night,day1day,day2day,night_avg,day_avg
/pi/summer.thyme-umw/behaviordata/ari_data_1_31_25/Box2_Drug27_AG_1_31_25/linearmodel_box2drug27_dmso_vs_box2drug27_drug_320641_0.out,0.41968154119126655,0.3235980830482653,0.44018238016319367,0.42720432145700366,0.5151555038147899,0.39448733480090853,0.47117991263589676
/pi/summer.thyme-umw/behaviordata/ari_data_3_11_25/Box11TCS/linearmodel_box11tcs_dmso_vs_box11tcs_drug_320946_0.out,-0.5801380804541256,0.062310872308431346,-0.020579848604053985,-0.21695951460733873,0.030863503268746647,-0.17946901891658276,-0.09304800566929604
/pi/summer.thyme-umw/behaviordata/ari_data_3_11_25/Box10SB/linearmodel_box10sb_dmso_vs_box10sb_drug_320945_0.out,-0.029874901484383546,-0.15683432545099038,-0.2799085122863649,-0.2559242610686506,0.016754099342750094,-0.15553924640724626,-0.11958508086295026
/pi/summer.thyme-umw/behaviordata/ari_data_4_11_25/Box10_d24/linearmodel_box10d24_dmso_vs_box10d24_drug_320951_0.out,0.8602200467441891,0.40905315618245697,0.41422583542647534,0.2999272577220692,0.134674518969291,0.5611663461177071,0.2173008883456801
/pi/summer.thyme-umw/behaviordata/ari_data_4_15_25/Box5_d36/linearmodel_box5d36_dmso_vs_box5d36_drug_320954_0.out,-0.18611426148638802,-0.85281263691542,-0.12958811469243123,0.013251250271342252,0.06304482311772656,-0.3895050043647464,0.038148036694534405
/pi/summer.thyme-umw/behaviordata/ari_data_4_15_25/Box10_d41/linearmodel_box10d41_dmso_vs_box10d41_drug_320952_0.out,-0.8858813089743942,-0.8279151204063669,-0.7175798709569071,-1.0191872339715584,-1.1774747584707164,-0.8104587667792228,-1.0983309962211374
/pi/summer.thyme-umw/behaviordata/ari_data_3_28_25/Box10_d38/linearmodel_box10d38_dmso_vs_box10d38_drug_320947_0.out,0.04360557941905801,0.9092608811510131,1.4023614667770719,-0.01030915292372112,0.6162193121947096,0.785075975782381,0.30295507963549423
/pi/summer.thyme-umw/behaviordata/ari_data_3_28_25/Box11_d32/linearmodel_box11d32_dmso_vs_box11d32_drug_320948_0.out,-0.4853470963972809,0.32049177903430065,0.24559162536602483,-0.3516931785481926,0.20161489875744312,0.026912102667681525,-0.07503913989537474
/pi/summer.thyme-umw/behaviordata/ari_data_3_28_25/Box5_d27/linearmodel_box5d27_dmso_vs_box5d27_drug_320950_0.out,0.24559669076439283,0.39986880166072414,0.34189559955811555,0.6821129250667013,0.37493900577106704,0.32912036399441086,0.5285259654188842
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box2_d32_hcrtr2ko/linearmodel_box2d32hcrtrko_dmso-het_vs_box2d32hcrtrko_drug-het_320957_0.out,-0.6145676412345403,0.789642299008748,0.12572640245473587,0.05750387221590926,0.2421356857535963,0.10026702007631454,0.1498197789847528
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box2_d32_hcrtr2ko/linearmodel_box2d32hcrtrko_drug-het_vs_box2d32hcrtrko_drug-hom_320958_0.out,0.3329651173654867,0.21965304611180242,0.13969089040455016,0.17037438752762613,0.33239125376103007,0.23076968462727976,0.2513828206443281
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box2_d32_hcrtr2ko/linearmodel_box2d32hcrtrko_dmso-het_vs_box2d32hcrtrko_drug-hom_320960_0.out,-0.46045271615490607,1.0606780807984568,0.28996280400097796,0.2599711451751263,0.7226466056774015,0.29672938954817624,0.4913088754262639
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box2_d32_hcrtr2ko/linearmodel_box2d32hcrtrko_drug-het_vs_box2d32hcrtrko_dmso-hom_320959_0.out,0.8220537639609299,0.4099766684769057,0.7310330970045101,0.36032191506109984,0.9726545577160237,0.6543545098141154,0.6664882363885618
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box2_d32_hcrtr2ko/linearmodel_box2d32hcrtrko_dmso-het_vs_box2d32hcrtrko_dmso-hom_320961_0.out,-0.16039669003298967,0.9985911122570031,0.8497179576568618,0.5151573915965808,1.4113381586781686,0.5626374599602917,0.9632477751373747
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box2_d32_hcrtr2ko/linearmodel_box2d32hcrtrko_dmso-hom_vs_box2d32hcrtrko_drug-hom_320962_0.out,-0.5095013372524538,-0.2402807368983442,-0.6852741671610563,-0.17601595973738016,-0.7586584247787073,-0.4783520804372848,-0.4673371922580437
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box5_SB_hcrtr2ko/linearmodel_box5SBhcrtrko_drug-het_vs_box5SBhcrtrko_dmso-hom_320963_0.out,0.13833036992490294,0.8729522776700313,1.3369415769598498,0.45151657076750096,0.9640201825147262,0.7827414081849279,0.7077683766411136
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box5_SB_hcrtr2ko/linearmodel_box5SBhcrtrko_dmso-het_vs_box5SBhcrtrko_drug-het_320964_0.out,0.09167900516729587,-0.5141475491519153,-0.7100883838090223,-0.21320393001705013,-0.36023618061717017,-0.37751897593121386,-0.28672005531711015
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box5_SB_hcrtr2ko/linearmodel_box5SBhcrtrko_dmso-hom_vs_box5SBhcrtrko_drug-hom_320967_0.out,-0.6754368601698271,-1.2509132360608,-1.5294403739626328,-0.4891602583476396,-0.32468312492153595,-1.1519301567310867,-0.4069216916345878
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box5_SB_hcrtr2ko/linearmodel_box5SBhcrtrko_drug-het_vs_box5SBhcrtrko_drug-hom_320965_0.out,-0.39033949038811594,-0.33735843648244396,0.3677599308598862,-0.001524256150786041,0.70495760732448,-0.11997933200355791,0.351716675586847
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box5_SB_hcrtr2ko/linearmodel_box5SBhcrtrko_dmso-het_vs_box5SBhcrtrko_dmso-hom_320966_0.out,0.27652342070958164,0.38621291537567426,1.1540227756327994,0.2606896944727344,0.6049470303167165,0.605586370572685,0.43281836239472543
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box5_SB_hcrtr2ko/linearmodel_box5SBhcrtrko_dmso-het_vs_box5SBhcrtrko_drug-hom_320968_0.out,-0.3267729890548941,-0.8833914921217475,-0.5798931414224848,-0.2383407157151282,0.3209193999356492,-0.5966858741997089,0.041289342110260516
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box8_d2/linearmodel_box8d2_dmso_vs_box8d2_drug_320969_0.out,-0.04720013218648805,-0.23348920910321835,-0.13480599645191504,0.5223772328079623,0.23977206291864084,-0.1384984459138738,0.3810746478633016
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box10_d12/linearmodel_box10d12_dmso_vs_box10d12_drug_320955_0.out,1.2234830508709458,0.597835952374233,0.5874719858243704,0.4994543403593103,0.5142534052627323,0.8029303296898497,0.5068538728110213
/pi/summer.thyme-umw/behaviordata/ari_data_4_25_25/Box11_d13/linearmodel_box11d13_dmso_vs_box11d13_drug_320956_0.out,-0.0993691740166922,-0.3560679339684284,-0.25452386149181455,-0.010463833031212266,-0.31568286641773335,-0.2366536564923117,-0.16307334972447282
/pi/summer.thyme-umw/behaviordata/ari_data_4_29_25/Box11_seltorexant/linearmodel_box11seltorexant_dmso_vs_box11seltorexant_drug_320970_0.out,-0.34965083948602704,0.06746206480224122,0.21659821297602105,-0.42681229617693933,-0.11840827400656491,-0.02186352056925493,-0.2726102850917521
/pi/summer.thyme-umw/behaviordata/ari_data_5_5_25/Box2_d38_hcrtr2ko/linearmodel_box8d38hcrtr2ko_dmso-het_vs_box8d38hcrtr2ko_drug-het_320990_0.out,0.2613489466243402,0.9887319264452443,0.23526249154460624,-0.37517042695714575,-0.1737093218086645,0.4951144548713969,-0.2744398743829051
/pi/summer.thyme-umw/behaviordata/ari_data_5_5_25/Box2_d38_hcrtr2ko/linearmodel_box8d38hcrtr2ko_dmso-het_vs_box8d38hcrtr2ko_dmso-hom_320991_0.out,0.34864564904122963,0.4861499377225651,0.13757150795905185,0.10078276231813096,-0.5397980403000686,0.32412236490761553,-0.2195076389909688
/pi/summer.thyme-umw/behaviordata/ari_data_5_5_25/Box2_d38_hcrtr2ko/linearmodel_box8d38hcrtr2ko_dmso-het_vs_box8d38hcrtr2ko_drug-hom_320992_0.out,0.3252098734833244,0.8567740533996201,0.026701515865697915,-0.6097886836639064,-0.5404832950191099,0.4028951475828808,-0.5751359893415081
/pi/summer.thyme-umw/behaviordata/ari_data_5_5_25/Box2_d38_hcrtr2ko/linearmodel_box8d38hcrtr2ko_drug-het_vs_box8d38hcrtr2ko_dmso-hom_320993_0.out,0.04423482948548973,-0.8462369207785769,-0.08160588584307411,0.3928555787855453,-0.375813582433653,-0.29453599237872047,0.008520998175946148
/pi/summer.thyme-umw/behaviordata/ari_data_5_5_25/Box2_d38_hcrtr2ko/linearmodel_box8d38hcrtr2ko_drug-het_vs_box8d38hcrtr2ko_drug-hom_320994_0.out,0.046811245064271305,-0.34980350104782587,-0.33895772225863746,-0.08613652364447931,-0.34222027454441617,-0.21398332608073067,-0.21417839909444775
/pi/summer.thyme-umw/behaviordata/ari_data_5_5_25/Box2_d38_hcrtr2ko/linearmodel_box8d38hcrtr2ko_dmso-hom_vs_box8d38hcrtr2ko_drug-hom_320995_0.out,0.007994579350806918,0.723531926646225,-0.15995538159751638,-0.5440247930848949,0.12213301495728907,0.19052370813317188,-0.21094588906380293
/pi/summer.thyme-umw/behaviordata/ari_data_5_5_25/Box8_mk1164/linearmodel_box8mk1164_dmso_vs_box8mk1164_drug_320996_0.out,0.737705122197108,0.49531170553875037,0.8683903000911812,0.2950837249760857,0.6852258084210144,0.7004690426090132,0.49015476669855007
/pi/summer.thyme-umw/behaviordata/ari_data_5_5_25/Box10_TCS-OX/linearmodel_box10tcsox_dmso_vs_box10tcsox_drug_320989_0.out,-0.09039260471835113,-0.1539734726246778,-0.03744294459755808,-0.48989866099737606,-0.25120583273383734,-0.09393634064686235,-0.3705522468656067
/pi/summer.thyme-umw/behaviordata/ari_data_5_9_25/Box11_ORE/linearmodel_box11ore_dmso_vs_box11ore_drug_320998_0.out,0.01770009906549163,-0.14449352756707634,-0.042911978775580464,-0.22250393072958116,-0.3892487187221353,-0.056568469092388385,-0.30587632472585824
/pi/summer.thyme-umw/behaviordata/ari_data_5_13_25/Box2_d34/linearmodel_box2d34_dmso_vs_box2d34_drug_320974_0.out,-0.07100757193704382,-0.8682421144153063,0.09483426640806827,-0.29870405055450455,-0.5697422226639973,-0.28147180664809396,-0.43422313660925094
/pi/summer.thyme-umw/behaviordata/ari_data_5_13_25/Box8_d40/linearmodel_box8d40_dmso_vs_box8d40_drug_320975_0.out,-0.1293214352661296,0.05202831942993234,-0.16668814748813374,0.43319530283262897,0.3048704590598723,-0.081327087774777,0.36903288094625064
/pi/summer.thyme-umw/behaviordata/ari_data_5_13_25/Box10_d48/linearmodel_box10d48_dmso_vs_box10d48_drug_320971_0.out,-0.417887530331694,0.38981564761701243,0.44040874708705574,-0.5514979100502166,-0.28702071383697525,0.13744562145745806,-0.41925931194359595
/pi/summer.thyme-umw/behaviordata/ari_data_5_13_25/Box11_d42/linearmodel_box11d42_dmso_vs_box11d42_drug_320972_0.out,0.4503436078962965,0.1712843710882125,0.06987112989351446,0.6330785602447006,0.11746255474095478,0.2304997029593412,0.37527055749282767
/pi/summer.thyme-umw/behaviordata/ari_data_5_20_25/Box2_d35/linearmodel_box2d35_dmso_vs_box2d35_drug_320978_0.out,0.34482506067851526,0.1068014785339446,0.18901225688278894,0.07849550852546924,-0.19519275283427315,0.21354626536508295,-0.05834862215440195
/pi/summer.thyme-umw/behaviordata/ari_data_5_20_25/Box8_d23/linearmodel_box8d23_dmso_vs_box8d23_drug_320979_0.out,1.5127930044066598,1.1016496079932063,0.8248897630512887,1.4888587341774195,1.0504709490697013,1.146444125150385,1.2696648416235603
/pi/summer.thyme-umw/behaviordata/ari_data_5_20_25/Box10_d29/linearmodel_box10d29_dmso_vs_box10d29_drug_320976_0.out,0.8676292051933363,0.675532937743943,0.6599319245779363,0.24333455747693702,0.14357552136863175,0.7343646891717386,0.1934550394227844
/pi/summer.thyme-umw/behaviordata/ari_data_5_20_25/Box11_d14/linearmodel_box11d14_dmso_vs_box11d14_drug_320977_0.out,0.11309111037379692,1.0515144809285106,0.7274846622183407,1.3669998311948806,1.0969492488869548,0.6306967511735494,1.2319745400409177
/pi/summer.thyme-umw/behaviordata/ari_data_5_23_25/Box2_tak861/linearmodel_box2tak861_dmso_vs_box2tak861_drug_320982_0.out,0.37350570402967537,0.6074553605091279,0.26389329430789926,0.4780968725073062,0.26501407619487505,0.41495145294890085,0.3715554743510906
/pi/summer.thyme-umw/behaviordata/ari_data_5_23_25/Box3_d54/linearmodel_box3d54_dmso_vs_box3d54_drug_320983_0.out,-0.05222138917411553,-0.21592732101970588,-0.2439457234045167,-0.06009947799496149,-0.12431283244130927,-0.1706981445327794,-0.09220615521813538
/pi/summer.thyme-umw/behaviordata/ari_data_5_23_25/Box5_d47/linearmodel_box5d47_dmso_vs_box5d47_drug_320984_0.out,0.58197392608093,0.03190146708132294,-0.05775305561385138,-0.28824046397949565,-0.0855959470362186,0.18537411251613387,-0.18691820550785712
/pi/summer.thyme-umw/behaviordata/ari_data_5_23_25/Box8_d49/linearmodel_box8d49_dmso_vs_box8d49_drug_320985_0.out,-0.07637311932335855,-0.19436547813917313,-0.053413107903633905,0.27657795912066807,-0.22954483806580744,-0.10805056845538853,0.023516560527430314
/pi/summer.thyme-umw/behaviordata/ari_data_5_23_25/Box10_d52/linearmodel_box10d52_dmso_vs_box10d52_drug_320980_0.out,0.2880576165941576,0.2518007324570455,-0.13185298576917365,0.4708623057371861,0.1397405909961038,0.13600178776067645,0.30530144836664497
/pi/summer.thyme-umw/behaviordata/ari_data_5_23_25/Box11_d53/linearmodel_box11d53_dmso_vs_box11d53_drug_320981_0.out,0.19541128193417734,-0.3725025444396421,0.2655932000359058,0.21372239722686576,-0.22170922208808155,0.02950064584348035,-0.003993412430607898
/pi/summer.thyme-umw/behaviordata/ari_data_5_27_25/Box11_d96/linearmodel_box11d96_dmso_vs_box11d96_drug_320986_0.out,0.6650373070069139,-0.010400584273654477,0.12348614603428394,-0.01301381651905484,-0.2854442532888926,0.25937428958918113,-0.14922903490397374
/pi/summer.thyme-umw/behaviordata/ari_data_5_30_25/Box2_d91/linearmodel_box2d91_dmso_vs_box2d91_drug_320988_0.out,0.46431797694125915,0.5605881942981489,0.3100746599978451,0.42950627559941756,0.2252575316230971,0.4449936104124177,0.32738190361125735
/pi/summer.thyme-umw/behaviordata/ari_data_6_6_25/Box3_HCRTR2_DMSOonly_HetInx_6_6_25/linearmodel_box3dmsoKOhetinx_dmso-wt_vs_box3dmsoKOhetinx_dmso-hom_321013_0.out,0.26606947381828033,0.22737985348170517,0.04435084923446479,0.08800307622004935,0.624941777764694,0.1792667255114834,0.35647242699237164
/pi/summer.thyme-umw/behaviordata/ari_data_6_6_25/Box3_HCRTR2_DMSOonly_HetInx_6_6_25/linearmodel_box3dmsoKOhetinx_dmso-het_vs_box3dmsoKOhetinx_dmso-hom_321014_0.out,-0.14979944790562452,-0.005110512269713428,-0.3945047377899571,-0.34713993825943085,-0.02657752138851743,-0.18313823265509835,-0.18685872982397414
/pi/summer.thyme-umw/behaviordata/ari_data_6_6_25/Box3_HCRTR2_DMSOonly_HetInx_6_6_25/linearmodel_box3dmsoKOhetinx_dmso-wt_vs_box3dmsoKOhetinx_dmso-het_321015_0.out,0.394929946664166,0.1842592010389611,0.47292819848396933,0.4172855793249593,0.7466572228009383,0.3507057820623654,0.5819714010629488
